Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
Introduction to Enterprise Computing,4.7,Beginner level,9 hours (approximately),Flexible schedule,870 reviews,"Identify the different architectural families, explain the enhancements for each architecture family and the functions of an operating systemExplain the concept of a Sysplex and describe methods available for z/OS security. Define the IOCP statements for the IOCDS and explain the concept of activation profiles. Describe the process of IPLing an operating system","['Mainframe', 'Enterprise Software', 'security', 'IBM Z', 'z/OS']","['Introduction to the Mainframe Environment', 'Mainframe Infrastructure', 'Mainframe Security and Start-up']",['Jeff Bisti'],['IBM '],Computer Science,https://www.coursera.org/learn/introduction-enterprise-computing
Bayesian Statistics: From Concept to Data Analysis,4.6,Intermediate level,11 hours (approximately),Flexible schedule,"3,117 reviews",Describe & apply the Bayesian approach to statistics.Explain the key differences between Bayesian and Frequentist approaches.Master the basics of the R computing environment.,"['Statistics', 'Bayesian Statistics', 'Bayesian Inference', 'R Programming']","[""Probability and Bayes' Theorem"", 'Statistical Inference', 'Priors and Models for Discrete Data', 'Models for Continuous Data']",['Herbert Lee'],"['University of California, Santa Cruz']",Computer Science,https://www.coursera.org/learn/bayesian-statistics
Google Proje Yönetimi Professional Certificate,4.9,Beginner level,6 months at 10 hours a week,Flexible schedule,805 reviews,"Giriş seviyesi bir proje yönetimi pozisyonunda başarılı olmak için gereken uygulamaları ve becerileri kavrayacaksınız.Bir projenin çeşitli evrelerinde etkili proje dokümantasyonu ve eserlerinin nasıl oluşturulacağını öğreneceksiniz.Scrum etkinliklerini uygulamaya, Scrum eserleri oluşturmaya ve Scrum rollerini anlamaya odaklanarak Çevik proje yönetimini öğreneceksiniz.Gerçek dünyayı yansıtan senaryolar aracılığıyla stratejik iletişim, problem çözme ve paydaş yönetimi konularında pratik yapacaksınız.","['Proje Planlaması:', 'Risk Yönetimi', 'Görev Tahmini', 'Satın Alma', 'Stratejik Düşünme', 'Çevik Yönetim', 'Etkileme', 'Problem Çözme', 'Koçluk', 'İş Yazışmaları', 'Proje Yönetimi', 'Proje Başlatma Belgesi', 'Paydaş Yönetimi', 'Projeyi Yürütme', 'Kalite Yönetimi', 'Etkili İletişim', 'Değişim Yönetimi', 'Kariyer Gelişimi', 'Kurum Kültürü']","['Proje Yönetiminin Temelleri', 'Projeyi Başlatma: Projeye Başarıyla Adım Atma', 'Proje Planlaması: Her Şeyi Bir Araya Getirmek', 'Projeyi Yürütme: Projeyi Hayata Geçirme', 'Çevik Proje Yönetimi', 'Bitirme Projesi: Proje Yönetimini Gerçek Dünyada Uygulamak']",['Google Career Certificates'],['Google'],Computer Science,https://www.coursera.org/professional-certificates/google-proje-yonetimi
Unordered Data Structures,4.7,,20 hours (approximately),Flexible schedule,533 reviews,,[],"['Orientation; Hashing', 'Disjoint Sets', 'Graph Data Structures', 'Graph Algorithms']",['Wade Fagen-Ulmschneider'],['University of Illinois at Urbana-Champaign'],Computer Science,https://www.coursera.org/learn/cs-fundamentals-3
Ve a lo seguro: Gestiona los riesgos de seguridad,4.9,Beginner level,12 hours (approximately),Flexible schedule,384 reviews,"Identifica las principales amenazas, riesgos y vulnerabilidades para las operaciones comercialesExamina cómo las organizaciones utilizan los marcos y controles de seguridad para proteger las operaciones comercialesDefine las herramientas de información de seguridad y gestión de eventos (SIEM); úsalas para analizar e identificar riesgos o vulnerabilidades Usa un manual de estrategia para responder a amenazas, riesgos o vulnerabilidades","['Marcos de ciberseguridad (CSF) del NIST', 'Manuales de respuesta a incidentes', 'Seguridad de la información (INFOSEC)', 'Marcos y controles de seguridad', 'Marco de gestión de riesgos (RMF) del NIST']","['Dominios de seguridad', 'Marcos y controles de seguridad', 'Introducción a las herramientas de ciberseguridad', 'Uso de los manuales de estrategias para responder a incidentes']",['Google Career Certificates'],['Google'],Computer Science,https://www.coursera.org/learn/ve-a-lo-seguro-gestiona-los-riesgos-de-seguridad
Building Deep Learning Models with TensorFlow,4.4,Intermediate level,7 hours (approximately),Flexible schedule,787 reviews,"Explain foundational TensorFlow concepts such as the main functions, operations and the execution pipelines. Describe how TensorFlow can be used in curve fitting, regression, classification and minimization of error functions.Analyze different types of Deep Architectures, such as Convolutional Networks, Recurrent Networks and Autoencoders.Apply TensorFlow for backpropagation to tune the weights and biases while the Neural Networks are being trained.",[],"['Introduction', 'Supervised Learning Models', ""Supervised Learning Models (Cont'd)"", 'Unsupervised Deep Learning Models', ""Unsupervised Deep Learning Models (Cont'd) and scaling""]","['JEREMY NILMEIER', 'Alex Aklson', 'Romeo Kienzler', 'Samaya Madhavan']",['IBM'],Computer Science,https://www.coursera.org/learn/building-deep-learning-models-with-tensorflow
Transmission electron microscopy for materials science,4.6,Intermediate level,Approx. 45 hours to complete,Flexible schedule,113 reviews,You will be able to understand papers where TEM has been used and have the necessary theoretical basis for taking a practical training on the TEM.,[],"['Introduction', 'Introduction (II)', 'Diffraction basics (I): Ewald sphere / Reciprocal lattice', 'Diffraction basics (II): Multi-beam / Kinematical scattering', 'Diffraction and imaging: Dynamical effects (I)', 'Diffraction and imaging: Dynamical effects (II)', 'Phase contrast (I)', 'Phase contrast (II)']","['Duncan Alexander', 'Cécile Hébert']",['École Polytechnique Fédérale de Lausanne'],Computer Science,https://www.coursera.org/learn/microscopy
Introduction to HTML5,4.7,Beginner level,11 hours (approximately),Flexible schedule,"27,181 reviews", Recognize and use common HTML5 tags. Be aware of what an editor is and how to use one. Compose HTML5 code that can create images and links.,"['Web Design', 'Web Accessibility', 'HTML', 'Html5']","['Week One: Learning About the Web', 'Week Two: Structure of a Web Page', 'Week Three: Hosting and Accessibility']","['Charles Russell Severance', 'Colleen van Lent, Ph.D.']",['University of Michigan'],Computer Science,https://www.coursera.org/learn/html
Introduction to Thermodynamics: Transferring Energy from Here to There,4.8,Beginner level,Approx. 15 hours to complete,Flexible schedule,"3,344 reviews","Understand the tools you need to analyze energy systems.Understand energy systems and demands, and how they are deeply tied to challenges of clean water, health, food resources, and poverty.  ","['Energy', 'Energy Systems', 'Mechanical Engineering', 'Energy Analysis']","['Week 1', 'Week 2', 'Week 3', 'Week 4', 'Week 5', 'Week 6', 'Week 7', 'Week 8']","['Margaret Wooldridge, Ph.D.']",['University of Michigan'],Computer Science,https://www.coursera.org/learn/thermodynamics-intro
"Spark, Hadoop, and Snowflake for Data Engineering",,Advanced level,29 hours (approximately),Flexible schedule,,"Create scalable data pipelines (Hadoop, Spark, Snowflake, Databricks) for efficient data handling.Optimize data engineering with clustering and scaling to boost performance and resource use.Build ML solutions (PySpark, MLFlow) on Databricks for seamless model development and deployment.Implement DataOps and DevOps practices for continuous integration and deployment (CI/CD) of data-driven applications, including automating processes.","['Big Data', 'Python Programming', 'Information Engineering', 'Apache Hadoop', 'Apache Spark']","['Overview and Introduction to PySpark', 'Snowflake', 'Azure Databricks and MLFLow', 'DataOps and Operations Methodologies']","['Matt Harrison', 'Kennedy Behrman', 'Noah Gift']",['Duke University'],Computer Science,https://www.coursera.org/learn/spark-hadoop-snowflake-data-engineering
Introduction to Structured Query Language (SQL),4.8,Intermediate level,15 hours (approximately),Flexible schedule,"5,260 reviews","Learn about the basic syntax of the SQL language, as well as database design with multiple tables, foreign keys, and the JOIN operation.Learn to model many-to-many relationships like those needed to represent users, roles, and courses.","['Phpmyadmin', 'Relational Database', 'SQL', 'MySQL']","['Installing PHP and SQL', 'Introduction to Structured Query Language (SQL)', 'Database Design', 'Many-To-Many']",['Charles Russell Severance'],['University of Michigan'],Computer Science,https://www.coursera.org/learn/intro-sql
C++ Programming for Unreal Game Development Specialization,4.5,Intermediate level,2 months at 10 hours a week,Flexible schedule,155 reviews,,"['Video Game Development', 'Unreal Engine (User Interface)', 'Game Programming', 'C++ (Programming Language)']","['Introduction to C++ Programming and Unreal', 'More C++ Programming and Unreal', 'C++ Class Development', 'Intermediate Object-Oriented Programming for Unreal Games']","['Dr. Tim ""Dr. T"" Chamillard']",['University of Colorado System'],Computer Science,https://www.coursera.org/specializations/cplusplusunrealgamedevelopment
Introduction to Big Data with Spark and Hadoop,4.4,Intermediate level,18 hours (approximately),Flexible schedule,308 reviews,"Explain the impact of big data, including use cases, tools, and processing methods.Describe Apache Hadoop architecture, ecosystem, practices, and user-related applications, including Hive, HDFS, HBase, Spark, and MapReduce.Apply Spark programming basics, including parallel programming basics for DataFrames, data sets, and Spark SQL.Use Spark’s RDDs and data sets, optimize Spark SQL using Catalyst and Tungsten, and use Spark’s development and runtime environment options.","['Big Data', 'SparkSQL', 'SparkML', 'Apache Hadoop', 'Apache Spark']","['What Is Big Data?', 'Introduction to the Hadoop Ecosystem', 'Apache Spark', 'DataFrames and Spark SQL', 'Development and Runtime Environment Options', 'Monitoring and Tuning', 'Final Project and Assessment']","['Aije Egwaikhide', 'Romeo Kienzler', 'Rav Ahuja']",['IBM'],Computer Science,https://www.coursera.org/learn/introduction-to-big-data-with-spark-hadoop
User Interface Design Specialization,4.6,Intermediate level,1 months at 10 hours a week,Flexible schedule,"1,384 reviews",,"['User Research', 'Heuristic Evaluation', 'User Interface Design (UI Design)', 'User Interface', 'Usability', 'Design Theory']","['Introduction to UI Design', 'User Research and Design', 'Prototyping and Design', 'Evaluating User Interfaces']","['Lana Yarosh', 'Joseph A Konstan', 'Loren Terveen', 'Haiyi Zhu', 'Dr. Brent Hecht']",['University of Minnesota'],Computer Science,https://www.coursera.org/specializations/user-interface-design
Application Development using Microservices and Serverless ,4.6,Intermediate level,15 hours (approximately),Flexible schedule,210 reviews,"Summarize the fundamentals of Microservices, their advantages, and contrast with monolithic architectures.Create REST API endpoints and invoke them using cURL and Postman; Use SwaggerUI to document and test APIs.Create, and deploy microservices using Docker containers and serverless technologies like IBM Code Engine.Practice hands-on with labs and projects using a no-charge cloud-based environment.","['Representational State Transfer (REST)', 'Cloud Applications', 'Openshift', 'Microservices', 'serverless']","['Introduction to Microservices', 'Web API Essentials: REST API and GraphQL', 'Serverless Overview', 'Create and Deploy Microservices using Serverless', 'Final Project', 'Optional: OpenShift Essentials/Working with OpenShift and Istio']",['Alex Parker'],['IBM'],Computer Science,https://www.coursera.org/learn/applications-development-microservices-serverless-openshift
