Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
The Fall and Rise of Jerusalem,4.6,,Approx. 13 hours to complete,Flexible schedule,327 reviews,,[],"[' Introduction to geopolitics and geography of the Ancient Near East', 'Judah Under Babylonian Rule', 'The Days of the Destruction of Jerusalem', 'Gedaliah son of Ahikam', 'Archaeology of the sixth century BCE', 'The restoration of Jerusalem in the early Persian Period']",[],Tel Aviv University,Arts and Humanities,https://www.coursera.org/learn/jerusalem
Introduction to UX Design MasterTrack Certificate Program,3.9,Beginner level,Approx. 4 hours to complete,Flexible schedule,12 reviews,"After finishing our Mastertrack program, you'll gain  artful and scientific skills in conducting and evaluating user experience design and research. After finishing the program, you will apply your new career skills by designing a proposal and developing a user experience product for organization ",[],"['Introduction to the Course', 'Ethics and Research', 'User Research for User Experience Design', 'Visual Literacy', 'User Testing for User Experience Design', 'What is next?']","['Debra Lawton', 'Frances Trice']",University of Minnesota,Arts and Humanities,https://www.coursera.org/learn/ux-design-open-content-shell
The Modern and the Postmodern (Part 2),4.8,,Approx. 14 hours to complete,Flexible schedule,353 reviews,,[],"['Course Pages', 'Intensity and the Ordinary: Sex, Death, Aggression and Guilt', 'Intensity and the Ordinary: Art, Loss, Forgiveness', 'The Postmodern Everyday', 'From Critical Theory to Postmodernism', 'Paintings II', 'Postmodern Identities', 'Late-term Review', 'Postmodern Pragmatisms', 'Extra (Optional) Writing Assignment']",[],Wesleyan University,Arts and Humanities,https://www.coursera.org/learn/modern-postmodern-2
Effective Altruism,4.7,Beginner level,Approx. 12 hours to complete,Flexible schedule,694 reviews,,[],"['Getting Started with the Course', 'Poverty and Affluence', 'What is the Best Cause? How Much Ought We Do to Help Others?', 'Effective Altruism and Career Choice', 'The Giving Game', 'Why Act Ethically?']",[],Princeton University,Arts and Humanities,https://www.coursera.org/learn/altruism
Piano Scales for Modern Music,,Intermediate level,Approx. 12 hours to complete,Flexible schedule,,Construct and play a variety of scales used in contemporary musicIdentify scales in multi-genre melodies and harmoniesCompose and improvise melodies using scalesUtilize effective practice routines to quickly improve your piano playing,"['Improvisation', 'Effective Practice Techniques', 'Piano Performance', 'Harmony', 'Music theory']","['Welcome to Piano Scales for Modern Music!', 'Lesson 1: The Major and Natural Minor Scales', 'Lesson 2: The Major and Minor Pentatonic Scales', 'Lesson 3: The Modes of the Major Scale', 'Lesson 4: Playing the Blues']",[],Berklee,Arts and Humanities,https://www.coursera.org/learn/piano-scales-for-modern-music
America Through Foreign Eyes,4.7,Beginner level,Approx. 34 hours to complete,Flexible schedule,380 reviews,,[],"['Introduction', 'America through African Eyes', 'America Through Chinese Eyes', 'America Through French Eyes', 'America Through Mexican Eyes', 'America through Russian Eyes', 'Reversing the Gaze']","['Dr. Julie Fette', 'Dr. Anne S. Chao', 'Dr. Jeffrey Fleisher', 'Dr. Moramay López-Alonso', '  Dr. Lida Oukaderova', 'Dr. Julie Fette']",Rice University,Arts and Humanities,https://www.coursera.org/learn/america-through-foreign-eyes
Fondamentaux de l’infographie,4.2,Beginner level,Approx. 14 hours to complete,Flexible schedule,13 reviews,"Mettre en œuvre les principes fondamentaux de la couleur : visuel, rythme et modèle de la conceptionUtiliser l'échelle, le poids, la direction, la texture et l'espace dans une composition Composer du texte et expérimenter avec les formes de lettresCréer votre propre série d'images en utilisant différentes techniques de création d'images  ",[],"[""Semaine 1 : Fondamentaux de la création d'images  "", 'Semaine 2 : Fondamentaux de la typographie', 'Semaine 3 : Fondamentaux de la forme géométrique et de la couleur', 'Semaine 4 : Fondamentaux de la composition']",[],California Institute of the Arts,Arts and Humanities,https://www.coursera.org/learn/fundamentals-of-graphic-design-fr
El Valle de los Reyes,4.9,Beginner level,Approx. 21 hours to complete,Flexible schedule,380 reviews,,[],"['Bienvenidos y bienvenidas', 'ORIGEN', 'DESCUBRIMIENTO', 'IMIDUAT', 'MARAVILLAS', 'PUERTAS', 'GRANDEZA', 'CAVERNAS', 'OCASO', 'Revisión']","['José Lull', 'Miquel Carceller']",Universitat Autònoma de Barcelona,Arts and Humanities,https://www.coursera.org/learn/valle-de-los-reyes
"Revolutionary Ideas: Utility, Justice, Equality, Freedom",4.7,Beginner level,Approx. 18 hours to complete,Flexible schedule,262 reviews,,[],"['Unit 1: Introduction to Part I of the Course', 'Unit 2: Happiness and Welfare', 'Unit 3: Justice', 'Unit 4: Equality', 'Unit 5: Freedom']",[],Rutgers the State University of New Jersey,Arts and Humanities,https://www.coursera.org/learn/revolutionary-ideas-utility-justice-equality-freedom
A Voice of Their Own. Women's Spirituality in the Middle Ages.,4.4,Beginner level,Approx. 11 hours to complete,Flexible schedule,99 reviews,,[],"['A Voice of their Own: Introduction', 'THE HOUSE OF THE HEART: NUNS IN THE MIDDLE AGES', 'The Space Within: Female Mysticism in the Middle Ages', 'VOICES OF DISSENT', 'SPIRITUAL LANDSCAPES']","['Delfi I. Nieto-Isabel', 'Blanca Garí', 'Núria Jornet', 'Delfi I. Nieto-Isabel']",Universitat de Barcelona,Arts and Humanities,https://www.coursera.org/learn/womens-spirituality
Reason and Persuasion: Thinking Through Three Dialogues By Plato,4.4,,Approx. 32 hours to complete,Flexible schedule,321 reviews,,[],"[""Plato's Euthyphro I: Bad Dads, Good Arguments"", ""Plato's Euthyphro II: Two Problems"", 'Plato’s Meno: What is Virtue?', ""Plato's Meno: Virtue - Geometry - Virtue."", ""Plato's Republic, Book I: Again, With Fathers and Sons"", ""Plato's Republic, Book I: Thrasymachus."", 'Moral Psychology', 'Ethics and Ethnos']",[],National University of Singapore,Arts and Humanities,https://www.coursera.org/learn/plato-dialogues
Intellectual Humility: Theory,4.5,Beginner level,Approx. 17 hours to complete,Flexible schedule,359 reviews,,"['Philosophy', 'Psychology', 'Software Testing', 'Self-Help']","['Getting started', 'What is intellectual humility? ', 'What is an intellectual virtue? ', 'How do we know who is intellectually humble? ', 'End of course assignments']","['Professor Duncan Pritchard', 'Dr. Ian Church', 'Dr. Emma Gordon', 'Professor Duncan Pritchard']",The University of Edinburgh,Arts and Humanities,https://www.coursera.org/learn/intellectual-humility-theory
Reality Bites: Introduction to metaphysics,4.6,Intermediate level,Approx. 9 hours to complete,Flexible schedule,11 reviews,,[],"['Metaphysics', 'Universals', 'Substance', 'Time', 'Causality', 'Persistance', 'Composition', 'Response-dependence']",[],Erasmus University Rotterdam,Arts and Humanities,https://www.coursera.org/learn/metaphysics
Organising an Empire: The Assyrian Way,4.8,Beginner level,Approx. 18 hours to complete,Flexible schedule,735 reviews,,[],"['Introducing Ancient Assyria', 'Meet the CEO: The Assyrian King', 'A Visit to the Head Office: The Royal Capital and Court', 'Regional Managers: Outsourcing Power', 'Human Resources: Commodities, Consumers, and Product', 'The Fruits of Empire: Expenses and Revenue']",[],Ludwig-Maximilians-Universität München (LMU),Arts and Humanities,https://www.coursera.org/learn/organising-empire-assyrian-way
The Importance and Power of Music in our Society,4.6,Beginner level,Approx. 19 hours to complete,Flexible schedule,67 reviews,,[],"['Welcome to the Course', 'Music and Atmosphere', 'Music and Identity', 'Music and Politics', 'Music and Ethics']","['Marcel Cobussen', ""Hafez Ismaïli M'Hamdi""]",University of the Arts The Hague,Arts and Humanities,https://www.coursera.org/learn/importance-power-music-our-society
活用希臘哲學 (Understanding the Greek Philosophy),4.9,Beginner level,Approx. 20 hours to complete,Flexible schedule,233 reviews,,[],"['希臘哲學的意義與價值', '先蘇哲學 （一）', '先蘇哲學（二）', '詭辯學派/從詭辯學派到蘇格拉底 ', '蘇格拉底與柏拉圖', '柏拉圖', '從柏拉圖到亞里斯多德', '希臘哲學在西洋哲學史中的重要性']",[],National Taiwan University,Arts and Humanities,https://www.coursera.org/learn/xila-zhexue
At the Origins of the Mediterranean Civilization: Archaeology of the City from the Levant to the West - 3rd-1st millennium BC,4.5,Beginner level,Approx. 10 hours to complete,Flexible schedule,404 reviews,,[],"['Towards the West', 'Concept of the city', 'Discovering Motya', 'Life and Ideology', 'Stars sparkling in the waters', 'An Identity to share', 'A changing society', 'Portrait of an harbour city']",[],Sapienza University of Rome,Arts and Humanities,https://www.coursera.org/learn/archaeology-city-levant-west
The Talmud: A Methodological Introduction,4.6,,Approx. 14 hours to complete,Flexible schedule,277 reviews,,[],"['Introducing the Talmud', 'False Testimony From Bible to Rabbis', 'Reading the Bible & Rabbinic Logic', 'Redaction & Textual Witnesses', 'The Stam as Reader and Writer', 'Tosefta, Tannaitic Midrash and Palestinian Talmud', 'Narrative and History', 'Conclusion']",[],Northwestern University,Arts and Humanities,https://www.coursera.org/learn/the-talmud
The Making of Modern Ukraine,,Beginner level,Approx. 23 hours to complete,Flexible schedule,,,[],['The Making of Modern Ukraine'],[],Yale University,Arts and Humanities,https://www.coursera.org/learn/the-making-of-modern-ukraine
Building Your Career as a Professional Singer,,Intermediate level,Approx. 11 hours to complete,Flexible schedule,,,"['Career Development', 'Leading a Band', 'Chord Chart Writing', 'Effective Rehearsal/Performance Planning', 'Vocal Health']","['Welcome to Building Your Career as a Professional Singer!', 'Lesson 1: What is a Professional Vocalist?', 'Lesson 2: Getting into the Music', 'Lesson 3: Leading a Band', 'Lesson 4: Essentials of a Successful Professional Career']",[],Berklee,Arts and Humanities,https://www.coursera.org/learn/building-your-career-as-a-professional-singer
Archaeology and Heritage of Africa,4.9,Beginner level,Approx. 17 hours to complete,Flexible schedule,12 reviews,,"['Africa', 'Culture', 'archaeology', 'heritage management', 'archaeological techniques']","['Archaeology and Heritage of Africa', 'Introduction', 'Introduction to Archaeological Methods', 'Heritage Management', 'Case Studies']","['Sofia Fonseca', 'Jörg Linstädter']",Universitat Autònoma de Barcelona,Arts and Humanities,https://www.coursera.org/learn/archaeology-heritage-africa
How to Make Money with Your Music Copyrights,,Intermediate level,Approx. 6 hours to complete,Flexible schedule,,,"['Copyright', 'Music business', 'Revenue streams', 'Music Publishing']","['Welcome to the Course!', 'Lesson 1: What is Copyright?', 'Lesson 2: Mechanical and Print Income', 'Lesson 3: Public Performance Income', 'Lesson 4: Artists Ownership of Master/Sound Recordings']",[],Berklee,Arts and Humanities,https://www.coursera.org/learn/how-to-make-money-with-your-music-copyrights
"American Education Reform: History, Policy, Practice",4.7,,Approx. 14 hours to complete,Flexible schedule,103 reviews,,[],"['The Colonial Period and Early Republic', 'The National Period', ' Postbellum Period', 'The Progressive Era', 'John Dewey and the Pedagogical Progressives', 'The Depression Era', 'Post-World War II', 'Post-1983']","['Dr. John L. Puckett', 'Dr. Michael Charles Johanek']",University of Pennsylvania,Arts and Humanities,https://www.coursera.org/learn/edref
Egypt before and after pharaohs. ,4.5,Beginner level,Approx. 5 hours to complete,Flexible schedule,124 reviews,,[],"['Week 1', 'Week 2', 'Week 3', 'Week 4']",[],Sapienza University of Rome,Arts and Humanities,https://www.coursera.org/learn/egypt-sapienza
史記 (Shi Ji),4.9,Beginner level,Approx. 14 hours to complete,Flexible schedule,207 reviews,,[],"['第一講 導論與太史公自序（一）（主題：什麼是責任？）', '第二講 太史公自序（二）（主題：俟後世聖人君子）', '第三講 報任少卿書（上）（主題：誰為為之？孰令聽之？）', '第四講 報任少卿書（下）（主題：太史公牛馬走司馬遷）', '第五講 五帝本紀（主題：好學深思，心知其意）', '第六講 吳太伯世家（主題：道德與成敗）', '第七講 伯夷列傳（主題：儻所謂天道，是邪非邪？）', '先修知識']",[],National Taiwan University,Arts and Humanities,https://www.coursera.org/learn/shiji
Thought Experiments: An introduction to philosophy,3.9,Intermediate level,Approx. 15 hours to complete,Flexible schedule,10 reviews,,[],"['The problems of philosophy', 'The Gettier problem', 'The problems of scepticism', 'The mind-body problem', 'The problem of free will', 'The problem of personal identity', 'The is-ought problem', 'The problem of justice']",[],Erasmus University Rotterdam,Arts and Humanities,https://www.coursera.org/learn/thought-experiments
Classics of Chinese Humanities: Guided Readings,4.7,,Approx. 10 hours to complete,Flexible schedule,51 reviews,,[],"['Introduction', 'Lecture 1: The True Face of Hero', 'Lecture 2: The Way of Confucian Tradition', 'Lecture 3: Landscape of Immortality', 'Lecture 4: In Search of the Chinese Soul & Course Assignment', 'Final Assessment']",[],The Chinese University of Hong Kong,Arts and Humanities,https://www.coursera.org/learn/classics-chinese-humanities
