Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
Deploying SAP on Google Cloud,4.6,Beginner level,Approx. 4 hours to complete,Flexible schedule,170 reviews,"Describe Google Cloud Services that are important to design robust, performant & resilient infrastructure for running SAP workloads on Google CloudIdentify the guidelines and best practices for SAP deployments on Google CloudDescribe the reference architectures for High Availability for SAP systems in Google Cloud.Deploy an SAP HANA single-host, high-availability cluster",[],"['Welcome to Deploying SAP on Google Cloud', 'Google Cloud Services for SAP Deployments: Part 1', 'Google Cloud Services for SAP Deployments: Part 2', 'Guidelines for SAP Deployments on Google Cloud', 'Architecting SAP on Google Cloud - High Availability', 'Architecting SAP on Google Cloud - Disaster Recovery & Data Management', 'SAP on Bare Metal Solution', 'Course Summary']",['Google Cloud Training'],['Google Cloud'],Information Technology,https://www.coursera.org/learn/deploying-sap-google-cloud
Intro to Operating Systems 1: Virtualization,4.7,Intermediate level,8 hours (approximately),Flexible schedule,99 reviews,"Foundational principles of virtualization within operating systems, particularly with respect to processes and memory management.Expertise in the C language and its significance in operating system design and functionality.","['C Programming', 'Operating Systems', 'Scheduling Algorithms']","['Introduction', 'Processes and Execution', 'Scheduling', 'Memory']",['Patrick Ester'],['Codio'],Information Technology,https://www.coursera.org/learn/codio-intro-to-operating-systems-1-virtualization
Information Visualization: Foundations,4.5,Beginner level,11 hours (approximately),Flexible schedule,208 reviews,,[],"['Introduction to Information Visualization', 'Data Abstraction', 'Fundamental Graphs and Data Transformation', 'Graphical Components and Mapping Strategies']","['Cristian Felix ', 'Enrico Bertini ']",['New York University'],Information Technology,https://www.coursera.org/learn/information-visualization-fundamentals
Data Analytics and Databases on AWS,,Beginner level,9 hours (approximately),Flexible schedule,,Key data types and structuresAWS services for the ETL processHands-on skills for Amazon API Gateway and Amazon QuickSight,"['Extraction, Transformation And Loading (ETL)', 'Data Analysis', 'Database (DBMS)', 'Data Architecture', 'Data Warehouse']","['Module 1: Foundations of Data Analysis', 'Module 2: ETL Pipeline and Database Foundations', 'Module 3: AWS Services for ETL']","['Oksana Hoeckele', 'Rafael Lopes']",['Amazon Web Services'],Information Technology,https://www.coursera.org/learn/data-analytics-and-databases-aws
Introduction to Data Networks and the Internet - Master's,,Beginner level,Approx. 63 hours to complete,Flexible schedule,,,"['Protocol Implementation', 'Network Monitoring and Security', 'Networking communication']","['Module 1: Introduction to Network Concepts', 'Module 2: OSI, TCP, and Network Addressing', 'Module 3: Network Installation and Configuration', 'Module 4: Network Management', 'Module 5: Network Security Concepts', 'Module 6: Network Analysis', 'Module 7: Network Troubleshooting', 'Module 8: Software Defined Networks and the Cloud', 'Course Summative Assessment']",['Philip Matuszak'],['Illinois Tech'],Information Technology,https://www.coursera.org/learn/illinois-tech-introduction-to-data-networks-and-the-internet-mit
Microsoft Azure Relational Databases,4.6,Beginner level,"This project should take approximately two hours to complete including, Videos, Tasks, and Quiz",,20 reviews,"Create an Azure Database for MYSQL Server using the Azure PortalCreate an Azure MySQL Database by connecting to the cloud serviceAdd, Modify and Query Data in Azure MySQL database","['Azure Relational Databases', 'MySQL command line utility', 'Cloud Services', 'Azure Cloud Shell', 'Azure database for MySQL server']",['Learn step-by-step'],['Brendan McKeown'],['Microsoft'],Information Technology,https://www.coursera.org/projects/microsoft-azure-relational-databases
Pivot Tables in Google Sheets,,Intermediate level,,,,"Apply formatting to cells, rows, and columns.Calculate descriptive statistics like AVERAGE, MEDIAN, and MODE.Create a pivot table and reference data by using named ranges.Use collaboration features in Sheets.","['Database (DBMS)', 'Cloud Computing', 'Data Management', 'Pivot Table']",[],['Google Cloud Training'],['Google Cloud'],Information Technology,https://www.coursera.org/projects/googlecloud-pivot-tables-in-google-sheets-vpxws
Cybersecurity Architecture,,Intermediate level,12 hours (approximately),Flexible schedule,,"Describe the five foundational principles of cybersecurity and the Confidentiality, Integrity, and Availability (CIA) triadSummarize the different areas that a cybersecurity architect must adopt to develop a secure enterprise solutionDiscuss the different security domains, including IAM, endpoint security, network security, application security, and data securityDemonstrate your proficiency in recommending methods to improve network security in a given scenario","['Cybersecurity', 'Network Security', 'Data Security', 'Digital Network Architecture', 'Application Security']","['Cybersecurity Architecture Overview', 'Access Management and Endpoint Security', 'Network, Application, and Data Security', 'Detection and Response', 'Final Project, Exam, and Course Wrap-Up']",['Jeff Crume'],['IBM'],Information Technology,https://www.coursera.org/learn/cybersecurity-architecture
Introduction to AWS Cloud Careers,4.7,Beginner level,4 hours (approximately),Flexible schedule,39 reviews,Describe IT and cloud computing.Assess in-demand cloud computing roles.Analyze your current skills and the skills you might want to gain in the  cloud computing field. ,"['Solution Architecture', 'Cloud Computing', 'Developing on AWS', 'Cloud Operations', 'AWS cloud']","['Week 1', 'Week 2']","['Alex G.', 'Oksana Hoeckele', 'Rafael Lopes']",['Amazon Web Services'],Information Technology,https://www.coursera.org/learn/aws-cloud-careers
WhatsApp Business Platform for Developers,4.5,Intermediate level,Approx. 16 hours to complete,Flexible schedule,61 reviews,"Implement the WhatsApp Business Platform and WhatsApp Business Management APICreate templates, send and receive messages using the Cloud API, hosted by Meta","['Configure webhooks', 'Create message templates', 'Set up API access']","['The WhatsApp Business Platform', 'Set Up the WhatsApp Business Platform', 'Implement the WhatsApp Business Platform', 'The WhatsApp Business Management API']",['Dmitry Vinnik'],['Meta'],Information Technology,https://www.coursera.org/learn/whatsapp-business-platform-for-developers
Automation with Ansible,,Beginner level,Approx. 5 hours to complete,Flexible schedule,," Demonstrate working of portal that acts as a central repository for sharing, reusing and locating Ansible-related Content   Explore Ansible's components such as its ease of deployment, learning and debugging   Overview of Ansible Playbooks, which is a YAML based automation tool that developers can use to automate various tasks.Elaborate Automation with Ansible for remote clients in order to explain Ansible inventory files","['IaC', 'Linux', 'Devops', 'Ansible']","['Course Introduction and Setting up Ansible', 'Automation with Ansible-Part 1', 'Automation with Ansible-Part 2']",['Whizlabs Instructor'],['Whizlabs'],Information Technology,https://www.coursera.org/learn/automation-with-ansible
Exam Prep AZ-500:Microsoft Azure Security Engineer Associate Specialization,,Intermediate level,6 months at 2 hours a week,Flexible schedule,,Gain Skills to understand the Azure Security Engineer Associate CertificateLearn working with various Azure Services necessary for Associate Level,"['Database Security', 'Storage Security', 'Virtual Machine', 'Network Security', 'Azure Monitoring', 'Azure Storage Accounts', 'Virtual Networks', 'Kubernetes', 'Containers', 'Microsoft Permissions Management', 'Azure SQL DB']","['Azure: Identity and Access Management', 'Azure: Network Security', 'Azure: Compute, Storage, and Database Security', 'Azure: Security Operations Management']",['Whizlabs Instructor'],['Whizlabs'],Information Technology,https://www.coursera.org/specializations/exam-prep-az-500-microsoft-azure-security-engineer-associate
"Nanotechnology and Nanosensors, Part 2",4.8,,Approx. 16 hours to complete,Flexible schedule,221 reviews,,[],"['Nanowire-based Sensors', 'Carbon Nanotube-based Sensors', 'Sensors based on Nanostructures of Metal Oxide', 'Sensors based on Polymeric Nanostructures', 'Electronic Skin Based on Nanotechnology']",['Prof. Hossam Haick'],['Technion - Israel Institute of Technology'],Information Technology,https://www.coursera.org/learn/nanotechnology2
A Strategic Approach to Cybersecurity,4.8,Beginner level,Approx. 9 hours to complete,Flexible schedule,16 reviews,,[],"['Defining a Strategic Approach to Cybersecurity (Week 1)', 'Private Sector Context - Part 1 (Week 2)', 'Private Sector Context - Part 2 (Week 3)', 'Public Sector Context: Critical Infrastructure and National Response (Week 4)', 'Protecting National Critical Functions (Week 5)', 'From Device to National Critical Function: Identifying Strategic Consequence (Week 6)']",['Charles Harry'],"['University of Maryland, College Park']",Information Technology,https://www.coursera.org/learn/a-strategic-approach-to-cybersecurity
"HI-FIVE: Health Informatics For Innovation, Value & Enrichment (Clinical Perspective)",4.6,Beginner level,Approx. 41 hours to complete,Flexible schedule,153 reviews,,"['Health Informatics', 'Value-Based Pricing', 'Communication', 'Management']","['Course and Case Introduction', 'Mr. Osner Santana Goes to the ED', 'Mr. Osner Santana Waits to Be Seen', 'Mr. Osner Santana Meets Dr. Jefferson (Part 1)', 'Mr. Osner Santana Meets Dr. Jefferson (Part 2)', 'Completion of HI-FIVE Training (Clinical Perspective)', 'Role-Based Content (OPTIONAL) - Physicians / Nurse Practitioners / Physician Assistants / Clinical Executives / Clinical Managers / Public Health Professionals', 'Role-Based Content (OPTIONAL) - Nurses / Midwives / Medical Assistants / Other Clinical Support']",['Rita Kukafka'],['Columbia University'],Information Technology,https://www.coursera.org/learn/hi-five-clinical
IBM Data Privacy for Information Architecture,4.6,,Approx. 10 hours to complete,Flexible schedule,46 reviews,,"['Information Privacy', 'IBM datafirst method']","['IBM DataFirst Data Privacy introduction', 'Data governance and organizational structures', 'Dealing with regulation', 'Data governance intersections', 'Data privacy vs security', 'Data privatization mechanisms', 'Conducting the workshop']","['Aaron Ritchie', 'Christopher Giardina']",['IBM '],Information Technology,https://www.coursera.org/learn/ibm-data-privacy
