Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
Science of Exercise,4.8,Beginner level,Approx. 9 hours to complete,Flexible schedule,"4,419 reviews","Explain the relationship between exercise and the body's physiological responses, including carbohydrate, fat, and protein metabolismDescribe the role of nutritional choices and their impact on health and trainingSummarize the factors that contribute to muscle soreness, fatigue, and the dangers associated with performance-enhancing drugs","['Training', 'Nutrition', 'Fitness And Nutrition', 'Public Health']","['The Energetics of Exercise', 'Physiological Systems During Exercise', 'Exercise for Fitness & Performance', 'Exercise in Health, Wellness and Disease']","['Robert Mazzeo, Ph.D.']",['University of Colorado Boulder'],DataScience,https://www.coursera.org/learn/science-exercise
Data Visualization with Python,4.5,Intermediate level,19 hours (approximately),Flexible schedule,"11,409 reviews","Implement data visualization techniques and plots using Python libraries, such as Matplotlib, Seaborn, and Folium to tell a stimulating storyCreate different types of charts and plots such as line, area, histograms, bar, pie, box, scatter, and bubbleCreate advanced visualizations such as waffle charts, word clouds, regression plots, maps with markers, & choropleth mapsGenerate interactive dashboards containing scatter, line, bar, bubble, pie, and sunburst charts using the Dash framework and Plotly library","['Python Programming', 'Dashboards and Charts', 'dash', 'Data Visualization', 'Matplotlib']","['Introduction to Data Visualization Tools', 'Basic and Specialized Visualization Tools', ' Advanced Visualizations and Geospatial Data', ' Creating Dashboards with Plotly and Dash', ' Final Project and Exam']","['Dr. Pooja', 'Saishruthi Swaminathan']",['IBM'],DataScience,https://www.coursera.org/learn/python-for-data-visualization
Software Testing and Automation Specialization,4.2,Intermediate level,2 months at 10 hours a week,Flexible schedule,533 reviews,"Distinguish between verification and validation describing the key differences between them.Write automated functional tests for both front-end and back-end codeMeasure the fault-finding effectiveness of a functional test suite using mutation testing.Defend program correctness through the use of formal methods, specifically proof obligations and model checking.","['Unit Testing', 'Testing Automation', 'Static Analysis', 'White-box Testing Techniques', 'Black-box Testing Techniques']","['Introduction to Software Testing', 'Black-box and White-box Testing', 'Introduction to Automated Analysis', 'Web and Mobile Testing with Selenium']","['Kevin Wendt', 'Mike', 'Sanjai Rayadurgam']",['University of Minnesota'],DataScience,https://www.coursera.org/specializations/software-testing-automation
Build a Modern Computer from First Principles: From Nand to Tetris (Project-Centered Course),4.9,,Approx. 43 hours to complete,Flexible schedule,"3,482 reviews",,"['Logic Gate', 'Computer Architecture', 'Assembly Languages', 'Hardware Description Language (HDL)']","['Introduction', 'Boolean Functions and Gate Logic', 'General Course Information', 'Boolean Arithmetic and the ALU', 'Memory', 'Machine Language', 'Computer Architecture', 'Assembler']","['Shimon Schocken', 'Noam  Nisan']",['Hebrew University of Jerusalem'],DataScience,https://www.coursera.org/learn/build-a-computer
An Introduction to Programming the Internet of Things (IOT) Specialization,4.7,Beginner level,2 months at 10 hours a week,Flexible schedule,"12,195 reviews",,"['Arduino', 'Python Programming', 'Internet Of Things (IOT)', 'Raspberry Pi']","['Introduction to the Internet of Things and Embedded Systems', 'The Arduino Platform and C Programming', 'Interfacing with the Arduino', 'The Raspberry Pi Platform and Python Programming for the Raspberry Pi', 'Interfacing with the Raspberry Pi', 'Programming for the Internet of Things Project']",['Ian Harris'],"['University of California, Irvine']",DataScience,https://www.coursera.org/specializations/iot
Blockchain Revolution Specialization,4.7,Beginner level,2 months at 10 hours a week,Flexible schedule,"2,154 reviews","Seven design principles for the ‘Blockchain Revolution’Top 10 challenges for implementing blockchain technologyTerms such as miner, hash, nonce, consensus mechanism, public key cryptography, cryptoasset, smart contract, DApp, and self-sovereign identityBlockchain use-cases within your industry, and business model decisions to assess feasibility",[],"['Introduction to Blockchain Technologies', 'Transacting on the Blockchain', 'Blockchain and Business', 'Blockchain Opportunity Analysis']","['Alex Tapscott', 'Don Tapscott']",['INSEAD'],DataScience,https://www.coursera.org/specializations/blockchain-revolution-enterprise
Excel/VBA for Creative Problem Solving Specialization,4.8,Beginner level,1 months at 10 hours a week,Flexible schedule,"3,680 reviews",,"['Microsoft Excel Vba', 'Computer Programming', 'Problem Solving', 'Arrays']","['Excel/VBA for Creative Problem Solving, Part 1', 'Excel/VBA for Creative Problem Solving, Part 2', 'Excel/VBA for Creative Problem Solving, Part 3 (Projects)']",['Charlie Nuttelman'],['University of Colorado Boulder'],DataScience,https://www.coursera.org/specializations/excel-vba-creative-problem-solving
Digital Product Management: Modern Fundamentals,4.7,Beginner level,11 hours (approximately),Flexible schedule,"5,067 reviews",How to create the actionable focus to successfully manage your product  How to focus your work using modern product management methods  How to manage new products and explore new product ideas How to manage and amplify existing products  ,"['Product Management', 'Product/Market Fit', 'Innovation Pipeline', 'Lean Startup', 'Design Thinking']","['Achieving Focus and #Winning', ""Using Today's Product Management Methods"", 'Exploring a New Product Idea', 'Amplifying an Existing Product']",['Alex Cowan'],['University of Virginia'],DataScience,https://www.coursera.org/learn/uva-darden-digital-product-management
"Introduction to Web Development with HTML, CSS, JavaScript",4.6,Beginner level,12 hours (approximately),Flexible schedule,"1,812 reviews","Describe the Web Application Development Ecosystem and terminology like front-end developer, back-end, server-side, and full stack.Identify the developer tools and integrated development environments (IDEs) used by web developers. Create and structure basic web pages using HTML and style them with CSS. Develop dynamic web pages with interactive features using JavaScript. ","['Git (Software)', 'HTML', 'Web Development', 'JavaScript', 'Cascading Style Sheets (CSS)']","['Introduction to Application Development', 'HTML Overview', 'CSS Overview & HTML5 Elements ', ' JavaScript Programming for Web Applications', 'Career Opportunities and Final Project']","['Rav Ahuja', 'Michelle Saltoun', 'Upkar Lidder']",['IBM'],DataScience,https://www.coursera.org/learn/introduction-to-web-development-with-html-css-javacript
Power Electronics Specialization,4.8,Intermediate level,2 months at 10 hours a week,Flexible schedule,"3,066 reviews",,"['Understand the fundamentals of magnetic components including inductors and transformers', 'Design and optimize inductors and transformers for switched-mode power converters', 'Analyze and model losses in magnetic components']","['Introduction to Power Electronics', 'Converter Circuits', 'Converter Control', 'Magnetics for Power Electronic Converters']",['Dr. Robert Erickson'],['University of Colorado Boulder'],DataScience,https://www.coursera.org/specializations/power-electronics
Industrial Biotechnology,4.7,Beginner level,Approx. 11 hours to complete,Flexible schedule,"3,108 reviews",,[],"['Enzymes, Enzyme Discovery and Engineering', 'Methods in Systems and Synthetic Biology', 'Biochemical and Bioprocess Engineering', 'Pharmaceuticals and Fine Chemicals', 'Case Studies: Bioenergy and Biomaterials', 'Case Studies: Glycoscience and Biotherapeutics']","['Prof. Nicholas Turner', 'Dr. Nick Weise', 'Prof. Nigel Scrutton']",['University of Manchester   '],DataScience,https://www.coursera.org/learn/industrial-biotech
CAD and Digital Manufacturing Specialization,4.7,Intermediate level,2 months at 10 hours a week,Flexible schedule,"3,820 reviews",,"['Computer-Aided Design (CAD)', 'Autodesk', 'Manufacturing Processes', 'Sustainable Design']","['Intro to Digital Manufacturing with Autodesk Fusion 360', 'Autodesk Fusion 360 Integrated CAD/CAM/CAE', '3D Model Creation with Autodesk Fusion 360', 'Engineering Design Process with Autodesk Fusion 360', 'Manufacturing Process with Autodesk Fusion 360']",[],['Autodesk'],DataScience,https://www.coursera.org/specializations/cad-design-digital-manufacturing
Biostatistics in Public Health  Specialization,4.8,Beginner level,2 months at 10 hours a week,Flexible schedule,"2,033 reviews",Calculate summary statistics from public health and biomedical data Interpret written and visual presentations of statistical dataEvaluate and interpret results of various regression methodsChoose the most appropriate statistical method to answer your research question,"['Statistics', 'variability', 'regression', 'Statistical Hypothesis Testing']","['Summary Statistics in Public Health ', 'Hypothesis Testing in Public Health ', 'Simple Regression Analysis in Public Health ', 'Multiple Regression Analysis in Public Health ']","['John McGready, PhD, MS']",['Johns Hopkins University'],DataScience,https://www.coursera.org/specializations/biostatistics-public-health
Professional Skills for the Workplace Specialization,4.7,Beginner level,1 months at 10 hours a week,Flexible schedule,786 reviews,,"['Resiliency', 'Problem Solving', 'Growth Strategies', 'Emotional Intelligence', 'Adaptability']","['Emotional and Social Intelligence', 'Critical Thinking Skills for the Professional', 'The Growth Mindset', 'Adaptability and Resiliency']","['Diane Davidson', 'Laurie Cozart', 'Lisa Montanaro']","['University of California, Davis']",DataScience,https://www.coursera.org/specializations/professional-skills-for-the-workplace
Cybersecurity Attack and Defense Fundamentals Specialization,4.6,Beginner level,5 months at 5 hours a week,Flexible schedule,237 reviews,"Information security threats, vulnerabilities, and attacks.Network security assessment techniques and tools.Computer forensics fundaments, digital evidence, and forensic investigation phases.","['Cybersecurity', 'Cyberattacks', 'Ethical Hacking', 'Digital Forensics', 'Network Defense']","['Ethical Hacking Essentials (EHE)', 'Network Defense Essentials (NDE)', 'Digital Forensics Essentials (DFE)']",[],['EC-Council'],DataScience,https://www.coursera.org/specializations/cybersecurity-attack-and-defense
Sports Performance Analytics Specialization,4.5,Intermediate level,4 months at 10 hours a week,Flexible schedule,196 reviews,"Understand how to construct predictive models to anticipate team and player performance.Understand the science behind athlete performance and game prediction.Engage in a practical way to apply their Python, statistics, or predictive modeling skills.","['Data Analysis', 'Python Programming', 'sports analytics']","['Foundations of Sports Analytics: Data, Representation, and Models in Sports', 'Moneyball and Beyond', 'Prediction Models with Sports Data', 'Wearable Technologies and Sports Analytics', 'Introduction to Machine Learning in Sports Analytics']","['Youngho Park', 'Stefan Szymanski', 'Wenche Wang', 'Christopher Brooks', 'Peter F. Bodary']",['University of Michigan'],DataScience,https://www.coursera.org/specializations/sports-analytics
