Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
DDHH y democracia: una visión desde América Latina,4.9,Beginner level,Approx. 17 hours to complete,Flexible schedule,414 reviews,"Comprender las distintas formas de democracia y su importancia en la organización del Estado y las formas de gobierno.   Entender la importancia de los derechos humanos y su garantía en una democracia.Identificar los diferentes mecanismos de participación popular en las democracias, y  algunas barreras para su efectiva materialización.Conocer algunos de los mecanismos de protección de los derechos humanos y algunas experiencias exitosas en su defensa.","['Análisis críti', 'Identificación de problemas jurídicos', 'Pensamiento crítico', 'Identificación de rutas de protección de derechos humanos', 'Identificación de mecanismos de protección de derechos humanos']","['Introducción', 'Democracia', '¿Qué son los derechos humanos?', 'Participación democrática', 'Cómo defendemos los derechos de una democracia']","['Natalia Ángel Cabo', 'René Urueña', 'Esteban Hoyos-Ceballos']",['Universidad de los Andes'],Social Sciences,https://www.coursera.org/learn/derechos-humanos-democracia-america-latina
Données et Gouvernance Urbaine,4.8,Beginner level,Approx. 10 hours to complete,Flexible schedule,16 reviews,,[],"['Quand la donnée arrive en ville', 'Données et capitalisme urbain', 'Données et administration territoriale', 'Données et Gouvernementalité algorithmique ']","['Jean-Baptiste Chambon', 'Antoine Courmont']",['Sciences Po'],Social Sciences,https://www.coursera.org/learn/donnes-et-gouvernance-urbaine
Get Interactive: Practical Teaching with Technology,4.8,Beginner level,Approx. 15 hours to complete,Flexible schedule,"1,458 reviews",,[],"['Week 1: Enriching course content with multimedia', 'Week 2: Student production of content & encouraging students to collaborate', 'Week 3: Formative Assessment & Feedback']","['Dr Nancy Weitz', 'Ms Sarah Sherman', 'Dr Eileen Kennedy']","['University of London', 'Bloomsbury Learning Exchange']",Social Sciences,https://www.coursera.org/learn/getinmooc
Copyright for Educators & Librarians,4.8,,Approx. 13 hours to complete,Flexible schedule,548 reviews,,[],"['Welcome to Copyright Law', 'A Framework for Thinking about Copyright', 'Owning Rights', 'Specific Exceptions for Teachers and Librarians', 'Understanding and Using Fair Use']","['Lisa A. Macklin, J.D.,M.L.S.', 'Anne Gilliland, JD, MLS', 'Kevin Smith, M.L.S., J.D.']","['Duke University', 'Emory University', 'The University of North Carolina at Chapel Hill']",Social Sciences,https://www.coursera.org/learn/copyright-for-education
Transformación digital de Gobiernos Specialization,4.8,Beginner level,1 months at 10 hours a week,Flexible schedule,17 reviews,Identificar el rol de los Gobiernos de América Latina y el Caribe para facilitar la adaptación a la transformación digitalReconocer las características de un gobierno digital y sus beneficios en cuanto a trámites y servicios centrados en la ciudadanía y las empresasAnalizar el grado de preparación con el que se encuentra una organización para comenzar un proyecto de gobierno digital,"['Project Management', 'Digital Strategy', 'Process Improvement', 'Ciberseguridad', 'Diseño de Proyectos', 'Estrategia digital', 'firma digital', 'Digitalización', 'Transformación Digital', 'government', 'Digitizing', 'evaluación de proyectos']","['La era digital en América Latina y el Caribe', 'Gobierno Digital', 'Diseño de proyectos de gobierno digital']","['Santiago Paz', 'Juan Cristóbal Bonnefoy', 'Arturo Muente', 'Mariano Lafuente', 'Mauricio Garcia Mejia', 'Alejandro Pareja', 'Angela Maria Reyes', 'Lea Gimenez', 'Estefania Calderon', 'Pablo Libedinsky', 'Xenia Coton', 'Pau Puig Gabarró', 'Aitor Cubo Contreras', 'Benjamin Roseth', 'Claudia Suaznabar', 'Miguel Porrúa', 'Florencia Serale']",['Banco Interamericano de Desarrollo'],Social Sciences,https://www.coursera.org/specializations/transformacion-digital-de-gobiernos
CertNexus Certified Ethical Emerging Technologist Professional Certificate,4.7,Beginner level,2 months at 10 hours a week,Flexible schedule,377 reviews,"Apply ethical principles, frameworks, regulations, and standards utilized in data-driven technologies and analyze the challenges that may compromise their implementation.Detect and mitigate ethical risks in the design, development, and deployment of data-driven technologies.Communicate effectively with diverse stakeholders about ethical safeguards, ethical risks, and mitigation strategies.Create, implement, and evaluate the organizational policies and governance structure required for ethical data-driven technologies.","['Ethics Of Artificial Intelligence', 'Information Privacy', 'Business Analysis', 'Compliance', 'Business Strategy', 'Schedule', 'Test Preparation', 'Online proctored', 'PearsonVUE', 'Certification', 'Communication', 'Marketing', 'Crisis Management', 'Leadership And Management', 'policy', 'governance', 'Ethical Leadership', 'Code of Ethics', 'Risk Management', 'Privacy', 'Risk Assessment', 'General Statistics']","['Promote the Ethical Use of Data-Driven Technologies', 'Turn Ethical Frameworks into Actionable Steps', 'Detect and Mitigate Ethical Risks', 'Communicate Effectively about Ethical Challenges in Data-Driven Technologies', 'Create and Lead an Ethical Data-Driven Organization', 'Preparing for Your CertNexus Certification Exam']","['Tania De Gasperis', 'Aaron Hui', 'Megan Smith Branch', 'Jennifer Fischer', 'Abhishek Gupta', ""Eleanor 'Nell' Watson"", 'Renée Cummings']",['CertNexus'],Social Sciences,https://www.coursera.org/professional-certificates/certified-ethical-emerging-technologist
Qualitative Comparative Analysis (QCA),4.8,Beginner level,Approx. 26 hours to complete,Flexible schedule,135 reviews,After the course you will understand the methodological foundations of QCA.After the course you will know how to conduct a basic QCA study by yourself. ,[],"['Introduction, analytic foundations and the QCA research process', 'Research design and calibration', 'The truth table', 'Logical minimization and the interpretation of output', 'Using FsQCA, more about the interpretation of output, and the write-up']",['Fadi Hirzalla'],['Erasmus University Rotterdam'],Social Sciences,https://www.coursera.org/learn/qualitative-comparative-analysis
Global Health Diplomacy,4.6,Beginner level,Approx. 30 hours to complete,Flexible schedule,107 reviews,,[],"['Overview and who are the players in global health diplomacy?', 'What are the drivers of policy for global health diplomacy? ', 'How is global health financed?', 'Global health financing institutions', 'What is global health governance and how does it work?', 'Global health security ', 'Final Course Assessment']","['Peter Small', 'Gabrielle Fitzgerald']",['The State University of New York'],Social Sciences,https://www.coursera.org/learn/global-health-diplomacy
Risk in Modern Society ,4.7,Beginner level,Approx. 11 hours to complete,Flexible schedule,198 reviews,,[],"['Welcome  & Risk in Modern Society', 'Managing Risk', 'Risk Perception ', 'Modern-day Risks: Global Challenges', 'Risk in Modern Society ']","['Genserik Reniers', 'Edwin Bakker', 'Margreet Vos', 'Sabine Roeser', 'Jim van Steenbergen', 'Pieter van Gelder', 'Bibi  van den Berg', 'Marieke Liem']","['Universiteit Leiden', 'LDE Centre for Safety and Security']",Social Sciences,https://www.coursera.org/learn/risk-in-modern-society
Digital Governance,4.7,Beginner level,Approx. 27 hours to complete,Flexible schedule,89 reviews,,[],"['Welcome to the MOOC on Digital Governance ', 'Introduction to Law in the Digital Age', 'E-Democracy', 'Automation of Government Administration', 'Online Courts', 'Competition and Regulation in Digital Markets', 'Ownership of Data ', 'Peer Review: Facebook and the German Competition Authority']","['Klaus Heine', 'Evert Stamhuis', 'Ittai Bar-Siman-Tov', 'Pinar Akman', 'Farshida Zafar', 'Oren Perez', 'Ayelet Sela', 'Konstantinos Stylianou']","['Erasmus University Rotterdam', 'University of Leeds']",Social Sciences,https://www.coursera.org/learn/digitalgovernance
Planet Earth...and You!,4.9,Beginner level,Approx. 41 hours to complete,Flexible schedule,518 reviews,,[],"['Orientation', 'Week 1: Earthquakes!', 'Week 2: Plate Tectonics', 'Week 3: Volcanoes!', 'Week 4: Rocks and Mineral Resources', 'Week 5: Energy Resources']","['Dr. Eileen Herrstrom', 'Dr. Stephen Marshak']",['University of Illinois at Urbana-Champaign'],Social Sciences,https://www.coursera.org/learn/planet-earth
Motivating Gen Z Learners: What Parents and Teachers Need to Know,4.9,Beginner level,Approx. 8 hours to complete,Flexible schedule,283 reviews,state the key motivational concepts and the behaviorist approach to motivation.    explain how the motivation to learn is enhanced when the basic needs are fulfilled.explain how our mindsets and attributions influence our motivation.    relate the above concepts to self-regulated learning.    ,"['Education', 'Motivation', 'Teaching Philosophy', 'Positive Education', 'Learning Styles']","['Session 1 - Understanding what motivates behavior: Do punishments and rewards work?', 'Session 2 - Looking into the Needs of Learners: Needs-Based Theories of Motivation', 'Session 3 - Mindsets and Causal Attributions for Success and Failure', 'Session 4 - The Self-Regulated Learner ']","['Yvonne Seng', 'Tan Chee Soon ', 'Caroline Koh', 'Stefanie Chye']","['Nanyang Technological University, Singapore']",Social Sciences,https://www.coursera.org/learn/motivate-genz-learners
What future for education?,4.7,,Approx. 13 hours to complete,Flexible schedule,736 reviews,,[],"['How do we learn?', 'What is intelligence and does it matter?', 'What makes a good teacher?', 'Can schools make a difference?', 'Why do governments fund education?', 'What future for education?']",['Dr Clare Brooks'],"['University of London', 'UCL Institute of Education']",Social Sciences,https://www.coursera.org/learn/future-education
Analitik Data Google Professional Certificate,4.9,Beginner level,5 months at 10 hours a week,Flexible schedule,"1,808 reviews","Mendapatkan pemahaman mendalam tentang praktik dan proses yang sehari-hari digunakan di pekerjaan analis data junior.Mempelajari keterampilan analitis utama (pembersihan data, analisis, visualisasi) dan alat aplikasi spreadsheet, SQL, pemrograman R, TableauMemahami cara membersihkan, mengatur data analisis, menyelesaikan perhitungan menggunakan aplikasi spreadsheet, SQL & pemrograman RMempelajari cara memvisualisasi dan menyajikan temuan data di dasbor, presentasi, dan platform visualisasi yang umum digunakan","['Analisis data', 'Visualisasi Data (DataViz)', 'Perangkat Lunak Tableau', 'Presentasi', 'Aplikasi Spreadsheet', 'Pembersihan Data', 'SQL', 'Spreadsheet', 'Kalkulasi Data', 'Agregasi data', 'R Markdown', 'Pemrograman R', 'Rstudio', 'Pemecahan Masalah', 'Pengambilan keputusan', 'Mengajukan pertanyaan', 'Metadata', 'Etika data', 'Pengumpulan data', 'Data Cleansing (Pembersihan Data)', 'Sample Size Determination (Penentuan Ukuran Sampel)', 'Data Integrity (Integritas data)', 'Portofolio Kerja', 'Studi kasus']","['Dasar-dasar Analitik Data: Data, Data di Mana-mana', 'Ajukan Pertanyaan untuk Mengambil Keputusan Berdasarkan Data', 'Mempersiapkan Data untuk Eksplorasi', 'Memproses Data dari Kotor ke Bersih', 'Menganalisis Data untuk Menjawab Pertanyaan', 'Berbagi Data Melalui Seni Visualisasi', 'Analisis Data dengan Pemrograman R', 'Proyek Akhir Analitis Data Google: Selesaikan Sebuah Studi Kasus']",['Google Career Certificates'],['Google'],Social Sciences,https://www.coursera.org/professional-certificates/analitik-data-google
إدارة الفعاليات | Events Management,4.5,Beginner level,Approx. 5 hours to complete,Flexible schedule,56 reviews,تعريف مفهوم وأسس إدارة الفعاليات وتحديد أنواع الفعاليات، وخصائص كل نوع منهاتوضيح طرق تخطيط وتنظيم وتنفيذ الفعاليات وإدارة الحملات التسويقة والدعائية للفعالياتتحديد متطلبات الأمن والسلامة، وإدارة المخاطر في الفعاليات وإدارة الجوانب المالية والفنية للفعاليات تقييم نجاح الفعالية,"['التواصل الفعال', 'إدارة وتنظيم الفعاليات', 'قيادة فريق العمل', 'توظيف التكنولوجيا', 'إجراء الحسابات المالية']","['أسس إدارة الفعاليات', 'خطوات عملية لتخطيط الفعاليات', 'متطلبات تنظيم فعاليات ناجحة', 'إدارة الأمور المالية للفعاليات', 'تقييم الفعاليات']",['Alfaisal.KLD'],['Alfaisal University | KLD'],Social Sciences,https://www.coursera.org/learn/events-management
