Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
Claves de la Dirección de Empresas Specialization,4.8,Beginner level,1 months at 10 hours a week,Flexible schedule,"1,328 reviews",,"['Business Intelligence', 'Marketing', 'Marketing Strategy', 'Financial Accounting', 'Accounting', 'Evaluation', 'Business Analytics', 'Persona (User Experience)', 'Leadership', 'Human Resources (HR)', 'Organizational Culture']","['Introducción a la Contabilidad Financiera', 'Finanzas para directivos', 'Marketing estratégico: claves para competir con éxito', 'La gestión de personas y equipos', 'Análisis de situaciones de negocio']","['Miguel Antón', 'Carlos García Pont', 'Mireia Las Heras', 'Edi Soler', 'Julián Villanueva']",['IESE Business School'],Business,https://www.coursera.org/specializations/direccion-empresas
The Fundamentals of Personal Finance Specialization,4.6,Beginner level,1 months at 10 hours a week,Flexible schedule,163 reviews,,"['Personal Finance', 'Budget', 'Debt Management Plan', 'money', 'Retirement']","['Introduction to Personal Finance', 'Saving Money for the Future', 'Managing Debt', 'Fundamentals of Investing', 'Risk Management in Personal Finance']",['Brian Walsh'],['SoFi'],Business,https://www.coursera.org/specializations/personal-finance-fundamentals
"Federal Taxation I: Individuals, Employees, and Sole Proprietors",4.9,Intermediate level,30 hours (approximately),Flexible schedule,608 reviews,,[],"['INTRODUCTION TO THE COURSE', 'MODULE 1: AN INTRODUCTION TO TAXATION', 'MODULE 2: COMPUTING THE TAX', 'MODULE 3: GROSS INCOME', 'MODULE 4: GROSS INCOME: EXCLUSIONS', 'MODULE 5: DEDUCTIONS AND LOSSES: IN GENERAL', 'MODULE 6: BUSINESSS DEDUCTIONS', 'MODULE 7: ITEMIZED DEDUCTIONS AND RETIREMENT PLANS', 'MODULE 8: COMPREHENSIVE EXAMPLE']",['Matthew Hutchens'],['University of Illinois at Urbana-Champaign'],Business,https://www.coursera.org/learn/federal-taxation-individuals
Financing and Investing in Infrastructure,4.8,,Approx. 10 hours to complete,Flexible schedule,"1,880 reviews",,"['Capital Budgeting', 'Risk Analysis', 'Project', 'Finance']","['Project Finance and the Network of Contracts', 'Syndicate', 'Risk Analysis', 'Capital Budgeting', 'The Financial Sustainability of an Infrastructure Project', 'How Can Creditors Protect Themselves?', 'Additional Videos and Final Quiz']",['Stefano Gatti'],['Università Bocconi'],Business,https://www.coursera.org/learn/infrastructure-investing
Investment Management in an Evolving and Volatile World by HEC Paris and AXA Investment Managers,4.6,Intermediate level,Approx. 17 hours to complete,Flexible schedule,738 reviews,,"['Investment Management', 'Portfolio Theories', 'Financial Markets', 'Asset Management']","['Defining Your Objectives and Universe', 'How to Build an Investment Solution', 'Exploring Specific Portfolio Management Techniques', 'The Asset Management Industry: Selecting or Becoming a Fund Manager']","['Hugues Langlois', 'Marion Le Morhedec']",['HEC Paris'],Business,https://www.coursera.org/learn/investment-management
Foundational Finance for Strategic Decision Making Specialization,4.8,Beginner level,1 months at 10 hours a week,Flexible schedule,855 reviews,Understand the sources of value of companiesEvaluate the cash flows of a projectEvaluate the risk of a projectValue a project and a strategy,"['Financial Analysis', 'Spreadsheet Analysis', 'Estimation of costs and benefits', 'Value estimation']","['Introduction to Time Value of Money (TVM)', 'Advanced Concepts in Time Value of Money (TVM)', 'Stocks and Bonds', 'Advanced Understanding of Stocks and Bonds']",['Gautam Kaul'],['University of Michigan'],Business,https://www.coursera.org/specializations/foundational-finance
Réussir le Changement,4.5,,Approx. 13 hours to complete,Flexible schedule,"1,908 reviews",,"['Change Management', 'Communication', 'Management', 'Communications Management']","['Introduction : Réussir le Changement', 'Penser le Changement', 'Théories du Changement', ""Qualification d'un Changement"", 'Conduite du changement instrumentale', 'Conduite du changement managériale', 'Conduite du changement agile']","['David AUTISSIER', 'Isabelle VANDANGEON-DERUMEZ', 'Jean-Marie PERETTI', 'Jean-Michel MOUTOT']",['ESSEC Business School'],Business,https://www.coursera.org/learn/reussir-le-changement
Google SEO Fundamentals,4.8,,29 hours (approximately),Flexible schedule,"3,425 reviews","Complete a competitive analysis on a webpage  Interpret brand recognition through social media  Create sitemaps and robot.txt files, plan redirects, and manage site errors  Use a variety of SEO tools to conduct an audience analysis and develop personas of your ideal buyer  ","['Social Media', 'Keyword Research', 'Marketing', 'Mathematical Optimization']","['Getting Started and Introduction to On-page SEO', 'Introduction to Off-page SEO', 'Introduction to Technical SEO', 'Keyword Theory & Research']",['Rebekah May'],"['University of California, Davis']",Business,https://www.coursera.org/learn/seo-fundamentals
Excel for Beginners: Introduction to Spreadsheets,4.6,Beginner level,1.5 hours,,73 reviews,Create and format a table of data in a spreadsheetUse formulae and functions to derive knowledge from raw dataUse conditional formatting to provide better readability to tables,"['Spreadsheet', 'Microsoft Excel']",['Learn step-by-step'],['Edward Falzon '],['Coursera Project Network'],Business,https://www.coursera.org/projects/excel-for-beginners-introduction-to-spreadsheets
Market Research Specialization,4.5,Beginner level,2 months at 10 hours a week,Flexible schedule,66 reviews,"Essentials of market research  Components of research proposal  and research processSampling approaches
, data analysis and interpretation","['Analyse and interpret data', 'Develop a research proposal', 'Use qualitative and quantitative research methodologies', 'Manage the development and use of different research instruments']","['Introduction to Market Research', 'Research Methodologies', 'Research Instruments and Research Hypotheses', 'Analysis and Interpretation of Data']","['Evangelia Katsikea', 'Athanasia Lampraki']",['Queen Mary University of London'],Business,https://www.coursera.org/specializations/market-research-market-research
Salesforce Fundamentals Specialization,4.3,Beginner level,2 months at 10 hours a week,Flexible schedule,154 reviews,"Manage user permissions, data security, and object creation.Manage and model data to create reports and data visualization . Automate business processes and integrate Salesforce into an organization.","['Data Security', 'Cloud Integration', 'Cloud Computing', 'Data Management', 'Automation']","['Salesforce Basics', 'Salesforce Reporting', 'Salesforce Integration', 'Salesforce Capstone: Organization Integration']",['Stephane Muller'],"['University of California, Irvine']",Business,https://www.coursera.org/specializations/salesforce-fundamentals
"Concepts, Strategies, and Analytics in Performance Marketing and Digital Advertising Specialization",4.6,Beginner level,1 months at 10 hours a week,Flexible schedule,426 reviews,"Understand the major advertising platforms, including: display, video, audio, sponsored, native, social media, search and programmatic.Execute tailored digital advertising campaigns on: Google Ads (Search), Facebook, Instagram, Twitter and Taboola.Interpret ad performance metrics for most popular advertising types and develop measurement plans for a business given an objective.Earn the Google Ads Search Certification.","['Search Advertising', 'Native Advertising', 'Twitter Advertising', 'Google Ads Search Advertising', 'Facebook Advertising']","['Introduction to Digital Advertising', 'Search and Display Advertising', 'Social Media Advertising', 'Programmatic Advertising']","['Harsha Gangadharbatla', 'Chris J. Vargo']",['University of Colorado Boulder'],Business,https://www.coursera.org/specializations/digital-advertising-strategy
Customer Relationship Management,4.5,Beginner level,Approx. 9 hours to complete,Flexible schedule,42 reviews,"Learners will be able to assess the changing landscape of CRM, identifying key trends and future directions that can impact business strategies.Learners will be able to create customer-focused plans that cater to diverse customer needs, enhancing satisfaction and building strong relationshipsStudents leverage data for valuable customer insights, enhancing satisfaction and effective relationship management.Students apply CRM principles for customer segmentation, loyalty programs, optimized sales, driving retention, and enhancing business performance.","['Market Segmentation', 'Relationship Building', 'Problem Solving', 'CRM', 'Data-Driven Decision Making']",['Customer Relationship Management '],['Julian Jenkins'],['Starweaver'],Business,https://www.coursera.org/learn/customer-relationship-management
Ethical Leadership Specialization,4.9,Beginner level,3 months at 10 hours a week,Flexible schedule,44 reviews,Identify ethical & unethical leadership practicesKnow the moral purpose of businessIncorporate business & technical skills into a moral worldview,"['Why Business?', 'Ethics of Technology', 'Diverse Leadership', 'Ethical Leadership', 'Ethics of Communication']","['Why Business? What is the Role of Business in a Just and Humane Society', 'Ethics of Communication', 'Ethics of Technology', 'The Discipline of Leadership', 'Leadership for an Increasingly Diverse World', 'Leading from Within']","['Joe Holt', 'James Otteson', 'Dr. Amanda G. McKendree', 'Kirsten Martin', 'Angela Logan', 'Cindy Muir (Zapata)']",['The University of Notre Dame'],Business,https://www.coursera.org/specializations/ethical-leadership
Finanzas personales,4.8,,Approx. 8 hours to complete,Flexible schedule,"8,169 reviews",,"['Personal Advertisement', 'Personal Finance', 'Budget', 'Credit']","['Presupuesto', 'Ahorro', 'Inversión', 'Crédito', 'Seguros', 'Consumo responsable']",['Norman Wolf del Valle'],['Universidad Nacional Autónoma de México'],Business,https://www.coursera.org/learn/finanzas-personales
Цифровий маркетинг і електронна комерція від Google Professional Certificate,4.9,Beginner level,4 months at 10 hours a week,Flexible schedule,"1,484 reviews","Ви вивчите основи цифрового маркетингу та електронної комерції та отримаєте навички, необхідні для роботи на рівні початківцяВи навчитесь привертати увагу клієнтів та залучати їх за допомогою цифрових маркетингових каналів, як-от пошукові системи та електронна поштаВи зможете вимірювати ефективність маркетингової діяльності за допомогою аналітики та найновіших знаньВи навчитесь створювати інтернет-магазини, аналізувати ефективність роботи в Інтернеті та підвищувати лояльність клієнтів","['Маркетинг електронною поштою', 'Search Engine Optimization (SEO)', 'Електронна комерція', 'Медійна реклама', 'Маркетинг']","['Основи цифрового маркетингу та електронної комерції', 'Залучення клієнтів за допомогою цифрового маркетингу', 'Від уподобань до потенційних клієнтів: взаємодія з клієнтами онлайн', 'Нестандартні рішення в маркетингу електронною поштою', 'Оцінка успішності: маркетингова аналітика та вимірювання', 'Здійснення продажів: створення й запуск магазинів електронної комерції, а також керування ними', 'Задоволення гарантовано: розвиток лояльності клієнтів онлайн']",['Google Career Certificates'],['Google'],Business,https://www.coursera.org/professional-certificates/google-digital-marketing-ecommerce-ua
