Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
Introduction to Programming with Python and Java Specialization,4.4,Beginner level,2 months at 10 hours a week,Flexible schedule,"1,177 reviews","Describe core Python programming concepts, including how to configure tools for Python code and write fully functional programs using data structuresExamine core data science techniques and concepts using Python, including using data analysis libraries and developing data visualization skillsApply core principles of object-oriented programming and Java to write fully functional programs using classes and methods, and perform unit testingUnderstand Java inheritance and apply techniques for parsing text in files, using advanced data structures to store information, and debugging code","['Programming Principles', 'Data Structure', 'Computer Programming', 'Python Programming', 'Java Programming']","['Introduction to Python Programming', 'Data Analysis Using Python', 'Introduction to Java and Object-Oriented Programming', 'Inheritance and Data Structures in Java']",['Brandon Krakowsky'],['University of Pennsylvania'],Math and Logic,https://www.coursera.org/specializations/programming-python-java
DevOps on AWS Specialization,4.7,Intermediate level,1 months at 10 hours a week,Flexible schedule,"1,153 reviews","Implement DevOps culture and practices in the AWS CloudAdopt and enforce Continuous Integration and Continuous
Delivery best practices on AWSExplore deployment strategies for serverless applications","['Continuous Integration', 'Continuous Delivery', 'Microservices', 'Monitoring and Logging', 'Devops']","['AWS Cloud Technical Essentials', 'DevOps on AWS: Code, Build, and Test', 'DevOps on AWS: Release and Deploy', 'DevOps on AWS: Operate and Monitor']","['Morgan Willis', 'Seph Robinson', 'Rafael Lopes', 'Russell Sayers']",['Amazon Web Services'],Math and Logic,https://www.coursera.org/specializations/aws-devops
Data Structures and Algorithms Specialization,4.6,Intermediate level,5 months at 10 hours a week,Flexible schedule,"13,089 reviews","Play with 50 algorithmic puzzles on your smartphone to develop your algorithmic intuition!  Apply algorithmic techniques (greedy algorithms, binary search, dynamic programming, etc.) and data structures (stacks, queues, trees, graphs, etc.) to solve 100 programming challenges that often appear at interviews at high-tech companies. Get an instant feedback on whether your solution is correct.Apply the newly learned algorithms to solve real-world challenges: navigating in a Big Network  or assembling a genome of a deadly pathogen from millions of short substrings of its DNA.Learn exactly the same material as undergraduate students in “Algorithms 101” at top universities and more! We are excited that students from various parts of the world are now studying our online materials in the Algorithms 101 classes at their universities. Here is a quote from the website of Professor Sauleh EetemadiOpens in a new tab from Iran University of Science and Technology: “After examining syllabus and course material from top universities including StanfordOpens in a new tab, PrincetonOpens in a new tab and MITOpens in a new tab we have chosen to follow the Data Structures and Algorithms SpecializationOpens in a new tab from UCSD...due to excellent course material and its practical approach.”If you decide to venture beyond Algorithms 101, try to solve more complex programming challenges (flows in networks, linear programming, streaming algorithms, etc.) and complete an equivalent of a graduate course in algorithms!","['Software Testing', 'Data Structure', 'Computer Programming', 'Algorithms', 'Debugging']","['Algorithmic Toolbox', 'Data Structures', 'Algorithms on Graphs', 'Algorithms on Strings', 'Advanced Algorithms and Complexity', 'Genome Assembly Programming Challenge']","['Michael Levin', 'Daniel M Kane', 'Pavel  Pevzner', 'Alexander S. Kulikov', 'Neil Rhodes']",['University of California San Diego'],Math and Logic,https://www.coursera.org/specializations/data-structures-algorithms
Accelerated Computer Science Fundamentals Specialization,4.7,Intermediate level,2 months at 10 hours a week,Flexible schedule,"2,451 reviews","Design and implement an object-oriented program in the C++ language, including defining classes that encapsulate data structures and algorithms.Select and implement appropriate data structures that best utilize resources to solve a computational problem.Analyze the running time and space needs of an algorithm, asymptotically to ensure it is appropriate at scale, including for big data.Prepare for advanced courses in CS with the foundational knowledge of object data structures needed to implement and call advanced library functions.","['Trees (Data Structures)', 'Algorithms', 'Hash Table', 'Object-Oriented Programming (OOP)', 'Run-time Analysis']","['Object-Oriented Data Structures in C++', 'Ordered Data Structures', 'Unordered Data Structures']",['Wade Fagen-Ulmschneider'],['University of Illinois at Urbana-Champaign'],Math and Logic,https://www.coursera.org/specializations/cs-fundamentals
Genomic Data Science Specialization,4.4,Intermediate level,1 months at 10 hours a week,Flexible schedule,"5,396 reviews","Next generation sequencing experimentsGenomic technologiesDNA, RNA and epigenetic patternsGenome analysis","['Bioinformatics Algorithms', 'Algorithms', 'Python Programming', 'Algorithms On Strings', 'Bioinformatics', 'Biopython', 'Genomics', 'Statistics', 'Data Science', 'Computational Biology', 'Samtools', 'Command-Line Interface', 'Unix', 'Data Analysis', 'R Programming', 'Biostatistics', 'Bioconductor']","['Introduction to Genomic Technologies', 'Python for Genomic Data Science', 'Algorithms for DNA Sequencing', 'Command Line Tools for Genomic Data Science', 'Bioconductor for Genomic Data Science', 'Statistics for Genomic Data Science']","['Liliana Florea, PhD', 'Jeff Leek, PhD', 'Ben Langmead, PhD', 'Mihaela Pertea, PhD', 'Jacob Pritt', 'Steven Salzberg, PhD', 'Kasper Daniel Hansen, PhD']",['Johns Hopkins University'],Math and Logic,https://www.coursera.org/specializations/genomic-data-science
Crash Course on Python,4.8,Beginner level,39 hours (approximately),Flexible schedule,"35,221 reviews","Understand what Python is and why Python is relevant to automationWrite short Python scripts to perform automated actionsUnderstand how to use the basic Python structures: strings, lists, and dictionariesCreate your own Python objects","['Python Programming', 'Basic Python Syntax', 'Basic Python Data Structures', 'Object-Oriented Programming (OOP)', 'Fundamental Programming Concepts']","['Hello Python!', 'Basic Python Syntax', 'Loops', 'Strings, Lists and Dictionaries', 'Final Project']",['Google Career Certificates'],['Google'],Math and Logic,https://www.coursera.org/learn/python-crash-course
Human Resource Management: HR for People Managers Specialization,4.8,Beginner level,2 months at 10 hours a week,Flexible schedule,"11,570 reviews","Understanding alternative approaches to managing human resources and appreciating the diversity of factors that motivate workersApplying best practices for hiring and rewarding employees, and for managing employee performanceAvoiding key mistakes in (mis)managing human resources","['Onboarding', 'Human Resources (HR)', 'Performance Management', 'interviewing', 'managing people']","['Preparing to Manage Human Resources', 'Recruiting, Hiring, and Onboarding Employees', 'Managing Employee Performance', 'Managing Employee Compensation', 'Human Resources Management Capstone: HR for People Managers']","['John W. Budd', 'Mike Davis', 'Larry Bourgerie', 'Alan Benson', 'Stacy Doepner-Hove', 'Amy Simon']",['University of Minnesota'],Math and Logic,https://www.coursera.org/specializations/human-resource-management
"Unsupervised Learning, Recommenders, Reinforcement Learning",4.9,Beginner level,27 hours (approximately),Flexible schedule,"2,238 reviews",Use unsupervised learning techniques for unsupervised learning: including clustering and anomaly detectionBuild recommender systems with a collaborative filtering approach and a content-based deep learning methodBuild a deep reinforcement learning model,"['Anomaly Detection', 'Unsupervised Learning', 'Reinforcement Learning', 'Collaborative Filtering', 'Recommender Systems']","['Unsupervised learning', 'Recommender systems', 'Reinforcement learning']","['Andrew Ng', 'Aarti Bagul', 'Eddy Shyu', 'Geoff Ladwig']","['DeepLearning.AI', 'Stanford University']",Math and Logic,https://www.coursera.org/learn/unsupervised-learning-recommenders-reinforcement-learning
Programming for Everybody (Getting Started with Python),4.8,Beginner level,19 hours (approximately),Flexible schedule,"225,830 reviews","Install Python and write your first programDescribe the basics of the Python programming languageUse variables to store, retrieve and calculate informationUtilize core programming tools such as functions and loops","['Python Syntax And Semantics', 'Basic Programming Language', 'Computer Programming', 'Python Programming']","['Chapter One - Why we Program?', 'Installing Python', 'Chapter One: Why We Program (continued)', 'Chapter Two: Variables and Expressions', 'Chapter Three: Conditional Code', 'Chapter Four: Functions', 'Chapter Five: Loops and Iteration']",['Charles Russell Severance'],['University of Michigan'],Math and Logic,https://www.coursera.org/learn/python
Foundations of Management Specialization,4.7,Beginner level,2 months at 10 hours a week,Flexible schedule,"1,881 reviews",,"['Accounting', 'Leadership', 'Finance', 'Marketing']","['Accounting: Principles of Financial Accounting', 'Finance for Managers', 'Marketing: Customer Needs and Wants', 'Organizational Behavior: How to Manage People', 'Analysis of Business Problems']","['Anneloes Raes', 'Carlos García Pont', 'Mario Capizzani', 'Miguel Antón', 'Marc Badia']",['IESE Business School'],Math and Logic,https://www.coursera.org/specializations/foundations-management
Algorithms Specialization,4.8,Intermediate level,2 months at 10 hours a week,Flexible schedule,"5,529 reviews",,"['Algorithms', 'Dynamic Programming', 'Greedy Algorithm', 'Divide And Conquer Algorithms']","['Divide and Conquer, Sorting and Searching, and Randomized Algorithms', 'Graph Search, Shortest Paths, and Data Structures', 'Greedy Algorithms, Minimum Spanning Trees, and Dynamic Programming', 'Shortest Paths Revisited, NP-Complete Problems and What To Do About Them']",['Tim Roughgarden'],['Stanford University'],Math and Logic,https://www.coursera.org/specializations/algorithms
Organizational Analysis ,4.6,Beginner level,Approx. 25 hours to complete,Flexible schedule,"1,428 reviews",,"['Management', 'Organizational Theory', 'Organizational Analysis', 'Organizational Culture']","['Module 1 - Introduction  ', 'Module 2 - Decisions by Rational and Rule-based Procedures', 'Module 3 - Decisions by Dominant Coalitions', 'Module 4 - Organized Anarchy', 'Module 5 - Organizational Learning', 'Module 6 - Organizational Culture', 'Module 7 - Resource Dependency Theory', 'Module 8 - Networks', 'Module 9 - Institutional Theory', 'Module 10 - Population Ecology and Course Summary', 'Final Exam']",['Daniel A. McFarland'],['Stanford University'],Math and Logic,https://www.coursera.org/learn/organizational-analysis
