Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
Infraestructura sostenible en la agenda de desarrollo,,Beginner level,4 hours (approximately),Flexible schedule,,La importancia y concepto de la infraestructura sostenible y sus aportes para la consecución de las metas del Acuerdo de París y de los ODSLa relevancia y pilares de la sostenibilidad a lo largo del ciclo de vida de los proyectos de infraestructura para enfrentar los desafíos globalesLos beneficios económicos y sociales de incluir la perspectiva del sector privado en portafolios de infraestructura,"['Sustainability', 'Paris Agreement', 'environment', 'development', 'Infrastructure']","['Comienza aquí', 'Actividad práctica y evaluación del curso']","['María Cecilia Ramirez', 'Gema Sacristán', 'Tomás Serebrisky', 'Alfred Hans Grunwaldt']",['Banco Interamericano de Desarrollo'],Physical Science and Engineering,https://www.coursera.org/learn/infraestructura-sostenible-en-la-agenda-de-desarrollo
Netzkonvergenzstudien in der Finiten Elemente Methode,,Beginner level,1 hour,,,Finite Element SimulationSimScaleEngineering Mechanics,['Basic knowledge in engineering mechanics & Microsoft Excel.'],['Learn step-by-step'],['Jousef Murad'],['Coursera Project Network'],Physical Science and Engineering,https://www.coursera.org/projects/netzkonvergenzstudie-finite-elemente-methode
Foundational Sustainability Skills & Competencies,,Beginner level,10 hours (approximately),Flexible schedule,,,"['Sustainable Business', 'Communication', 'Sustainability', 'Project Planning']","['Introduction to skills and competencies', 'What is the process of developing a sustainability project goal?', 'What are sustainability implementation plans?', 'How to create a sustainability policy', 'How to create a sustainability annual report', 'What is a performance-based contract?']",['Christopher Boone'],['Arizona State University'],Physical Science and Engineering,https://www.coursera.org/learn/sustainability-skills-and-competencies
"Modern Robotics, Course 3:  Robot Dynamics",4.7,Intermediate level,21 hours (approximately),Flexible schedule,158 reviews,,[],"['Chapter 8:  Dynamics of Open Chains (Part 1 of 2)', 'Chapter 8:  Dynamics of Open Chains (Part 2 of 2)', 'Chapter 9:  Trajectory Generation (Part 1 of 2)', 'Chapter 9:  Trajectory Generation (Part 2 of 2)']",['Kevin Lynch'],['Northwestern University'],Physical Science and Engineering,https://www.coursera.org/learn/modernrobotics-course3
Diode - pn Junction and Metal Semiconductor Contact,4.5,Advanced level,16 hours (approximately),Flexible schedule,264 reviews,"Analyze pn junction at equilibrium and under bias, capacitance and current characteristics, and breakdown behaviorAnalyze metal-semiconductor contact at equilibrium and under bias, capacitance and current characteristics, nonrectifying contact and surface effects",[],"['PN Junction at Equilibrium', 'PN Junction Under Bias', 'Metal-Semiconductor Contact', 'Optoelectronic Devices']",['Wounjhang Park'],['University of Colorado Boulder'],Physical Science and Engineering,https://www.coursera.org/learn/diode-pn-junction-metal-semiconductor-contact
Theory of Angular Momentum,4.0,Intermediate level,12 hours (approximately),Flexible schedule,16 reviews,Specify the quantum states of the electron in a hydrogen atom.Describe spin states quantum mechanically.Solve eigenvalue equations of angular momentum operators.Add general angular momenta.,"['Quantum Mechanics', 'angular momentum', 'hydrogen atom']","['Orbital Angular Momentum and Hydrogen Atom', 'Rotation and Angular Momentum', 'General Theory of Angular Momentum']",['Wounjhang Park'],['University of Colorado Boulder'],Physical Science and Engineering,https://www.coursera.org/learn/theory-of-angular-momentum
Approximation Methods,,Intermediate level,14 hours (approximately),Flexible schedule,,Distinguish non-degenerate and degenerate cases and use appropriate methods.Perform calculations using the time-independent perturbation theory.Describe absorption and stimulated emission processes.Obtain approximate solutions using the variational method.,"['Energy', 'Energy Level', 'Quantum Mechanics', 'Perturbation Theory']","['Time-independent Perturbation Theory', 'Time-dependent Perturbation Theory', 'Other Approximation Methods']",['Wounjhang Park'],['University of Colorado Boulder'],Physical Science and Engineering,https://www.coursera.org/learn/approximation-methods
MV Substation - An industrial approach (PART-A),4.9,Intermediate level,14 hours (approximately),Flexible schedule,28 reviews,,"['Understanding of electrical schemes', 'Design concepts', 'Interdisciplinary coordination skills']","['Substation Overview', 'Basic Design Parameters, Single Line Diagram', 'Transformers', 'LV & MV Switchgear', 'Control System Components & Control Schemes', 'Station ACDC Aux Power System, DC Systems & DG Set']",['Subject Matter Expert'],['L&T EduTech'],Physical Science and Engineering,https://www.coursera.org/learn/mv-substation-an-industrial-approach-part-a
Internet of Things: Multimedia Technologies,4.6,,5 hours (approximately),Flexible schedule,251 reviews,,[],"['Introduction', 'Terminology/Cheat Sheet (Beginner)', 'Codecs', 'Computer Vision and our Application']","['Ganz Chockalingam', 'Harinath Garudadri']",['University of California San Diego'],Physical Science and Engineering,https://www.coursera.org/learn/internet-of-things-multimedia
Internet of Things Capstone V2: Build a Mobile Surveillance System,4.7,,4 hours (approximately),Flexible schedule,11 reviews,,[],"['Introduction', 'Capstone, Part 1 - Getting ready', 'Capstone, Part 2 - Getting set up', 'Final - The last module']","['Ganz Chockalingam', 'Harinath Garudadri']",['University of California San Diego'],Physical Science and Engineering,https://www.coursera.org/learn/internet-of-things-capstone-version2
"Hardening, Polymers, Properties",4.6,Intermediate level,23 hours (approximately),Flexible schedule,18 reviews,The use of the phase diagram to strengthen alloy steels and be able to predict microstucture during age hardening.  ,['The ability to utilize strengthening mechanisms in metals for technological applications'],"['Hardening, Polymers, Properties', 'Module 1: Age Hardening Alloys', 'Module 2: Polymers', 'Module 3: Polymer Processing', 'Module 4: Polymer Behaviors']",['Terry Alford'],['Arizona State University'],Physical Science and Engineering,https://www.coursera.org/learn/hardening-polymers-properties
Electrical Properties and Semiconductors,4.2,Intermediate level,22 hours (approximately),Flexible schedule,13 reviews,"Electrical properties of materials and, how/why semiconductors, insulators, and conductors are classified.",['The ability to use semiconductors insulators or conductors for technological applications'],"['Electrical Properties and Semiconductors', 'Module 1: Electrical Properties', 'Module 2: Electrical Conductivity and Semiconductors', 'Module 3: Semiconductor Devices ', 'Module 4: Behavior of Carriers in Semiconductors and Devices']",['Terry Alford'],['Arizona State University'],Physical Science and Engineering,https://www.coursera.org/learn/electrical-properties-and-semiconductors
Phase Diagrams,4.5,Intermediate level,17 hours (approximately),Flexible schedule,12 reviews,The use of principles of the  Fe-Fe3C  phase diagrams to predict microstructures and properties of carbon steel alloys.,['The ability to use principles of phase diagrams to predict microstructures and properties of carbon steel alloy for technological applications.'],"['Phase Diagrams', 'Module 1: Model System Fe-Fe3C and Phase Diagrams ', 'Module 2: Model System Fe-Fe3C', 'Module 3: Phase Transformations', 'Module 4: Heat Treatments']",['Terry Alford'],['Arizona State University'],Physical Science and Engineering,https://www.coursera.org/learn/phase-diagrams
Ceramics and Composites,4.0,Intermediate level,19 hours (approximately),Flexible schedule,13 reviews,"Structures, strengthening mechanisms, and application of ceramics and composites materials.",['The ability to use semiconductors insulators or conductors for technological applications'],"['Ceramics and Composites', 'Module 1: Glassy Ceramics', 'Module 2: Ceramic Network Modifiers', 'Module 3: Types of Crystalline Ceramics', 'Module 4: Core Concepts of Composite Materials']",['Terry Alford'],['Arizona State University'],Physical Science and Engineering,https://www.coursera.org/learn/ceramics-and-composites
Internet of Things V2: DragonBoard™ bring up and community ecosystem,3.5,,20 hours (approximately),Flexible schedule,28 reviews,,[],"['Introduction and Supplemental Materials', 'DragonBoard Bringup and Ecosystem', 'Mezzanines and Sensors (Canned Demos w/ software)', 'Advanced Projects and Code', 'Changing your Operating System (Supplemental / Optional)', 'Rescuing your Bricked Board (Supplemental / Optional)']","['Ganz Chockalingam', 'Harinath Garudadri']",['University of California San Diego'],Physical Science and Engineering,https://www.coursera.org/learn/internet-of-things-dragonboard-version2
Physics of Light and Materials,,Intermediate level,17 hours (approximately),Flexible schedule,,Learners will be prepared to evaluate real-world data regarding light and its interactions with materials.Learners can solve complicated mathematical problems related to light and its interactions with materials.Learners will be prepared for more advanced courses in physics.,"['Electromagnetic Waves', 'Problem Solving', 'Physics', 'Polarization']","['Light and Glass', 'Polarization', 'Light and Materials Exam']",['Jason Hafner'],['Rice University'],Physical Science and Engineering,https://www.coursera.org/learn/light-materials
Physics of Geometrical and Physical Optics,,Intermediate level,19 hours (approximately),Flexible schedule,,"Learners will be prepared to evaluate real-world data regarding optical devicesLearners can solve complicated mathematical problems related to optical interference, diffraction, and optical devices.Learners will be prepared for more advanced courses in physics.","['Problem Solving', 'Physics', 'Geometrical Optics', 'Physical Optics']","['Geometrical Optics', 'Interference', 'Diffraction', 'Geometrical and Physical Optics Exam']",['Jason Hafner'],['Rice University'],Physical Science and Engineering,https://www.coursera.org/learn/geometrical-physical-optics
Advanced Manufacturing Enterprise,4.6,Beginner level,18 hours (approximately),Flexible schedule,622 reviews,,[],"['The Concept of a Connected and Collaborative Enterprise ', 'How to Build a Digitally Connected Enterprise', 'Introduction to a Set of Supply Chain Management Tools & Integrated Capabilities', 'Ensure a Robust Infrastructure ']",['Sara Behdad'],"['University at Buffalo', 'The State University of New York']",Physical Science and Engineering,https://www.coursera.org/learn/advanced-manufacturing-enterprise
Digital Thread: Implementation,4.7,Beginner level,20 hours (approximately),Flexible schedule,457 reviews,,[],"['Strategic issues in implementing the digital thread', 'Cyberinfrastructure Components of the Digital Thread', 'Technologies used in the Design Process', 'Digital Thread on the Shop Floor', 'Digital Thread and the Manufacturing Enterprise']",['Ken English'],"['University at Buffalo', 'The State University of New York']",Physical Science and Engineering,https://www.coursera.org/learn/digital-thread-implementation
